Breakdown seq=63 rank=2 layer=9 M=1 attention_ns=121856 gating_ns=30720 routing_ns=5120 dispatch_ns=49152 expert_ns=78848 combine_ns=134144
Breakdown seq=64 rank=2 layer=10 M=1 attention_ns=119808 gating_ns=29696 routing_ns=6144 dispatch_ns=46080 expert_ns=27648 combine_ns=158720
Breakdown seq=65 rank=2 layer=11 M=1 attention_ns=120832 gating_ns=29696 routing_ns=6144 dispatch_ns=50176 expert_ns=78848 combine_ns=105472
Breakdown seq=66 rank=2 layer=12 M=1 attention_ns=122880 gating_ns=29696 routing_ns=5120 dispatch_ns=45056 expert_ns=27648 combine_ns=157696
Breakdown seq=67 rank=2 layer=13 M=1 attention_ns=120832 gating_ns=30720 routing_ns=7168 dispatch_ns=47104 expert_ns=27648 combine_ns=147456
Breakdown seq=68 rank=2 layer=14 M=1 attention_ns=120832 gating_ns=29696 routing_ns=5120 dispatch_ns=48128 expert_ns=84992 combine_ns=124928
Breakdown seq=69 rank=2 layer=15 M=1 attention_ns=120832 gating_ns=30720 routing_ns=5120 dispatch_ns=52224 expert_ns=84992 combine_ns=91136
Breakdown seq=70 rank=2 layer=16 M=1 attention_ns=120832 gating_ns=30720 routing_ns=5120 dispatch_ns=48128 expert_ns=27648 combine_ns=188416
Breakdown seq=71 rank=2 layer=17 M=1 attention_ns=121856 gating_ns=29696 routing_ns=7168 dispatch_ns=52224 expert_ns=83968 combine_ns=97280
Breakdown seq=72 rank=2 layer=18 M=1 attention_ns=119808 gating_ns=30720 routing_ns=7168 dispatch_ns=47104 expert_ns=118784 combine_ns=101376
Breakdown seq=73 rank=2 layer=19 M=1 attention_ns=118784 gating_ns=29696 routing_ns=5120 dispatch_ns=50176 expert_ns=27648 combine_ns=188416
Breakdown seq=74 rank=2 layer=20 M=1 attention_ns=121856 gating_ns=29696 routing_ns=5120 dispatch_ns=43008 expert_ns=27648 combine_ns=186368
Breakdown seq=75 rank=2 layer=21 M=1 attention_ns=120832 gating_ns=29696 routing_ns=6144 dispatch_ns=49152 expert_ns=78848 combine_ns=133120
Breakdown seq=76 rank=2 layer=22 M=1 attention_ns=120832 gating_ns=29696 routing_ns=6144 dispatch_ns=46080 expert_ns=26624 combine_ns=155648
Breakdown seq=77 rank=2 layer=23 M=1 attention_ns=120832 gating_ns=29696 routing_ns=7168 dispatch_ns=49152 expert_ns=77824 combine_ns=102400
Breakdown seq=78 rank=2 layer=24 M=1 attention_ns=121856 gating_ns=29696 routing_ns=5120 dispatch_ns=45056 expert_ns=26624 combine_ns=152576
Breakdown seq=79 rank=2 layer=25 M=1 attention_ns=121856 gating_ns=30720 routing_ns=6144 dispatch_ns=48128 expert_ns=77824 combine_ns=133120
Breakdown seq=80 rank=2 layer=26 M=1 attention_ns=120832 gating_ns=31744 routing_ns=6144 dispatch_ns=46080 expert_ns=26624 combine_ns=189440
Breakdown seq=81 rank=2 layer=0 M=1 attention_ns=65536 gating_ns=30720 routing_ns=6144 dispatch_ns=132096 expert_ns=26624 combine_ns=188416
